Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"394706000","2119900","3291","2796.1"
"396042000","2119900","3290","2804.6"
"397122000","2119900","3291","2813.0"
"398202000","2134500","3291","2820.1"
"399282000","2134500","3290","2827.2"
"400361000","2134500","3291","2835.6"
"401701000","2134500","3290","2844.1"
"402780000","2134500","3291","2852.6"
"403866000","2134500","3291","2859.6"
"404946000","2134500","3291","2868.1"
"406027000","2133100","3291","2875.2"
"407362000","2133100","3291","2885.1"
"408441000","2133100","3291","2892.1"
"409521000","2133100","3291","2899.2"
"410601000","2133100","3291","2907.7"
"411682000","2133100","3291","2914.7"
"413016000","2133100","3291","2923.2"
"414102000","2119900","3291","2931.7"
"415181000","2119900","3291","2938.7"
"416261000","2119900","3291","2945.8"
"417341000","2119900","3292","2954.3"
"418676000","2119900","3290","2962.7"
"419757000","2119900","3291","2971.2"
"420837000","2119900","3291","2978.3"
"421918000","2080200","3292","2985.3"
"422998000","2080200","3292","2993.8"
"424338000","2080200","3292","3002.3"
"425419000","2080200","3292","3010.7"
"426499000","2080200","3292","3017.8"
"427577000","2080200","3291","3024.9"
"428658000","2080200","3291","3033.3"
"429992000","2120000","3291","3041.8"
"431072000","2120000","3292","3050.3"
"432151000","2120000","3291","3057.3"
"433231000","2120000","3291","3064.4"
"434317000","2120000","3291","3072.9"
"435652000","2120000","3291","3081.3"
"436732000","2120000","3292","3089.8"
"437812000","2134500","3292","3096.9"
"438893000","2134500","3292","3105.4"
"439973000","2134500","3292","3112.4"
"441307000","2134500","3293","3120.9"
"442388000","2134500","3292","3129.4"
"443471000","2134500","3292","3136.4"
"444557000","2134500","3292","3144.9"
"445636000","2133100","3292","3152.0"
"446971000","2133100","3292","3160.4"
"448051000","2133100","3292","3168.9"
"449130000","2133100","3292","3176.0"
"450210000","2133100","3292","3183.0"
"451290000","2133100","3291","3191.5"
"452625000","2133100","3291","3200.0"
"453704000","2121700","3291","3208.5"
"454790000","2121700","3291","3215.5"
"455869000","2121700","3292","3224.0"
"456948000","2121700","3291","3231.0"
"458283000","2121700","3292","3240.9"
"459363000","2121700","3292","3248.0"
"460443000","2121700","3292","3255.1"
"461523000","2134600","3292","3263.5"
"462603000","2134600","3292","3270.6"
"463944000","2134600","3291","3279.1"
"465023000","2134600","3292","3287.5"
"466104000","2134600","3291","3294.6"
"467181000","2134600","3291","3301.7"
"468262000","2134600","3292","3310.1"
"469596000","2067000","3291","3318.6"
"470676000","2067000","3292","3327.1"
"471755000","2067000","3292","3334.1"
"472836000","2067000","3292","3341.2"
"473922000","2067000","3292","3349.7"
"475257000","2067000","3292","3358.1"
"476337000","2067000","3292","3366.6"
"477417000","2134100","3292","3373.7"
"478496000","2134100","3291","3380.7"
"479575000","2134100","3291","3389.2"
"480911000","2134100","3291","3397.7"
"481990000","2134100","3291","3406.2"
"483071000","2134100","3291","3413.2"
"484155000","2134100","3290","3420.3"
"485239000","2133800","3291","3428.8"
"486574000","2133800","3292","3437.2"
"487652000","2133800","3291","3445.7"
"488732000","2133800","3291","3452.8"
"489812000","2133800","3292","3461.2"
"490891000","2133800","3291","3468.3"
"492226000","2133800","3292","3478.2"
"493307000","2121700","3291","3485.2"
"494391000","2121700","3291","3492.3"
"495471000","2121700","3291","3500.8"
"496550000","2121700","3291","3507.8"
"497885000","2121700","3290","3516.3"
"498965000","2121700","3291","3524.8"
"500044000","2121700","3291","3531.8"
"501122000","2080400","3290","3538.9"
"502203000","2080400","3291","3547.4"
"503538000","2080400","3290","3555.8"
"504624000","2080400","3291","3564.3"
"505703000","2080400","3291","3571.4"
"506783000","2080400","3292","3578.4"
"507864000","2080400","3292","3586.9"
"509198000","2119700","3292","3595.4"
"510278000","2119700","3292","3603.9"
"511358000","2119700","3292","3610.9"
"512438000","2119700","3291","3618.0"
"513517000","2119700","3292","3626.5"
"514859000","2119700","3291","3634.9"
"515939000","2119700","3292","3643.4"
"517018000","2134300","3292","3650.5"
"518097000","2134300","3291","3657.5"
