Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"573291000","2121100","3291","4092.8"
"574370000","2121100","3291","4099.9"
"575450000","2121100","3292","4108.4"
"576784000","2121100","3291","4116.8"
"577867000","2121100","3291","4125.3"
"578946000","2121100","3291","4132.4"
"580025000","2136100","3291","4139.4"
"581104000","2136100","3291","4147.9"
"582438000","2136100","3290","4156.4"
"583517000","2136100","3291","4164.9"
"584597000","2136100","3291","4171.9"
"585677000","2136100","3291","4180.4"
"586756000","2136100","3291","4187.5"
"588100000","2173200","3291","4197.3"
"589179000","2173200","3291","4204.4"
"590258000","2173200","3291","4212.9"
"591336000","2173200","3291","4219.9"
"592416000","2173200","3292","4227.0"
"593750000","2173200","3291","4236.9"
"594829000","2173200","3292","4245.4"
"595908000","2137600","3292","4252.4"
"596987000","2137600","3291","4259.5"
"598071000","2137600","3291","4268.0"
"599405000","2137600","3291","4276.4"
"600484000","2137600","3292","4284.9"
"601563000","2137600","3292","4292.0"
"602643000","2137600","3292","4300.4"
"603723000","2135900","3292","4307.5"
"605056000","2135900","3292","4317.4"
"606135000","2135900","3292","4324.5"
"607220000","2135900","3292","4332.9"
"608299000","2135900","3292","4340.0"
"609378000","2135900","3292","4347.0"
"610713000","2135900","3292","4356.9"
"611790000","2121700","3292","4364.0"
"612870000","2121700","3292","4372.5"
"613949000","2121700","3292","4379.5"
"615029000","2121700","3292","4388.0"
"616363000","2121700","3292","4396.5"
"617447000","2121700","3291","4405.0"
"618526000","2121700","3291","4412.0"
"619605000","2135900","3292","4419.1"
"620683000","2135900","3292","4427.6"
"622018000","2135900","3292","4437.4"
"623097000","2135900","3292","4444.5"
"624176000","2135900","3293","4451.6"
"625255000","2135900","3292","4460.0"
"626334000","2135900","3292","4467.1"
"627675000","2174600","3292","4477.0"
"628754000","2174600","3292","4484.0"
"629833000","2174600","3292","4492.5"
"630917000","2174600","3292","4499.6"
"631996000","2174600","3292","4506.6"
"633331000","2174600","3292","4516.5"
"634410000","2174600","3292","4523.6"
"635490000","2135700","3293","4532.1"
"636568000","2135700","3292","4539.1"
"637652000","2135700","3293","4547.6"
"638987000","2135700","3293","4556.1"
"640067000","2135700","3293","4564.5"
"641146000","2135700","3293","4571.6"
"642225000","2135700","3292","4580.1"
"643305000","2135700","3292","4587.1"
"644638000","2135700","3293","4597.0"
"645717000","2135700","3293","4604.1"
"646797000","2135700","3293","4612.6"
"647881000","2135700","3293","4619.6"
"648961000","2135700","3293","4626.7"
"650295000","2135700","3293","4636.6"
"651374000","2121200","3292","4643.6"
"652454000","2121200","3293","4652.1"
"653534000","2121200","3293","4659.2"
"654612000","2121200","3293","4667.7"
"655947000","2121200","3293","4676.1"
"657026000","2121200","3293","4684.6"
"658110000","2121200","3293","4691.7"
"659190000","2190900","3293","4700.1"
"660267000","2190900","3293","4707.2"
"661600000","2190900","3293","4717.1"
"662679000","2190900","3293","4724.1"
"663757000","2190900","3293","4731.2"
"664836000","2190900","3293","4739.7"
"665916000","2190900","3292","4746.7"
"667256000","2122100","3293","4756.6"
"668336000","2122100","3293","4763.7"
"669414000","2122100","3293","4772.2"
"670494000","2122100","3293","4779.2"
"671573000","2122100","3293","4787.7"
"672912000","2122100","3293","4796.2"
"673992000","2122100","3293","4804.6"
"675070000","2135900","3294","4811.7"
"676150000","2135900","3293","4820.2"
"677235000","2135900","3293","4827.2"
"678570000","2135900","3293","4837.1"
"679649000","2135900","3293","4844.2"
"680729000","2135900","3293","4851.2"
"681808000","2135900","3293","4859.7"
"682887000","2135200","3293","4866.8"
"684222000","2135200","3294","4876.7"
"685300000","2135200","3294","4883.7"
"686379000","2135200","3294","4892.2"
"687463000","2135200","3294","4899.3"
"688542000","2135200","3293","4907.7"
"689876000","2135200","3293","4916.2"
"690955000","2175200","3293","4924.7"
"692034000","2175200","3293","4931.8"
"693111000","2175200","3293","4940.2"
"694191000","2175200","3292","4947.3"
"695526000","2175200","3293","4957.2"
"696605000","2175200","3293","4964.2"
"697690000","2175200","3293","4971.3"
"698768000","2136200","3293","4979.8"
"699848000","2136200","3293","4986.8"
"701182000","2136200","3292","4996.7"
"702262000","2136200","3292","5003.8"
"703341000","2136200","3292","5012.3"
"704420000","2136200","3292","5019.3"
"705500000","2136200","3293","5026.4"
"706835000","2122100","3292","5036.3"
"707920000","2122100","3293","5044.7"
"708999000","2122100","3292","5051.8"
"710077000","2122100","3293","5058.9"
"711156000","2122100","3292","5067.3"
"712490000","2122100","3293","5075.8"
"713570000","2122100","3292","5084.3"
"714653000","2135000","3292","5091.3"
"715732000","2135000","3292","5099.8"
"716812000","2135000","3292","5106.9"
"718151000","2135000","3293","5116.8"
"719231000","2135000","3293","5123.8"
"720310000","2135000","3293","5130.9"
"721389000","2135000","3293","5139.4"
"722468000","2135500","3292","5146.4"
"723803000","2135500","3292","5156.3"
"724883000","2135500","3293","5164.8"
"725962000","2135500","3292","5171.8"
"727041000","2135500","3292","5178.9"
"728125000","2135500","3292","5187.4"
"729458000","2135500","3292","5195.8"
"730537000","2174800","3292","5204.3"
