Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"704516000","2080200","3291","4847.2"
"705595000","2080200","3292","4854.3"
"706930000","2069100","3291","4862.7"
"708015000","2069100","3292","4869.8"
"709094000","2069100","3292","4878.3"
"710173000","2069100","3292","4885.3"
"711252000","2069100","3291","4892.4"
"712587000","2069100","3292","4900.8"
"713666000","2069100","3292","4909.3"
"714745000","2080400","3291","4916.4"
"715825000","2080400","3292","4923.4"
"716905000","2080400","3292","4930.5"
"718246000","2080400","3292","4940.4"
"719325000","2080400","3292","4947.4"
"720405000","2080400","3293","4954.5"
"721485000","2080400","3292","4963.0"
"722564000","2079700","3292","4970.0"
"723897000","2079700","3292","4978.5"
"724981000","2079700","3293","4985.6"
"726061000","2079700","3293","4994.0"
"727140000","2079700","3293","5001.1"
"728226000","2079700","3293","5008.2"
"729561000","2079700","3293","5018.0"
"730640000","2066000","3292","5025.1"
"731720000","2066000","3292","5032.2"
"732799000","2066000","3293","5039.2"
"733878000","2066000","3293","5046.3"
"735213000","2066000","3292","5056.2"
"736292000","2066000","3292","5063.2"
"737372000","2066000","3292","5070.3"
"738457000","2080000","3292","5078.8"
"739536000","2080000","3292","5085.8"
"740872000","2080000","3291","5094.3"
"741951000","2080000","3293","5101.3"
"743031000","2080000","3292","5109.8"
"744109000","2080000","3292","5116.9"
"745188000","2080000","3292","5123.9"
"746523000","2015400","3293","5132.4"
"747603000","2015400","3292","5140.9"
"748688000","2015400","3292","5147.9"
"749766000","2015400","3292","5155.0"
"750845000","2015400","3292","5162.1"
"752180000","2015400","3291","5171.9"
"753258000","2015400","3291","5179.0"
"754337000","2080900","3291","5186.1"
"755416000","2080900","3292","5193.1"
"756495000","2080900","3291","5201.6"
"757834000","2080900","3291","5210.1"
"758912000","2080900","3292","5217.1"
"759992000","2080900","3291","5225.6"
"761071000","2080900","3291","5232.7"
"762150000","2081200","3291","5239.7"
"763485000","2081200","3292","5248.2"
"764564000","2081200","3291","5256.7"
"765643000","2081200","3291","5263.7"
"766728000","2081200","3291","5270.8"
"767812000","2081200","3291","5277.8"
"769146000","2081200","3290","5287.7"
"770226000","2066200","3290","5294.8"
"771305000","2066200","3290","5301.8"
"772383000","2066200","3290","5308.9"
"773463000","2066200","3290","5317.4"
"774797000","2066200","3290","5325.8"
"775877000","2066200","3290","5332.9"
"776956000","2066200","3289","5341.4"
"778041000","2080600","3289","5348.4"
"779119000","2080600","3289","5355.5"
"780454000","2080600","3290","5364.0"
"781534000","2080600","3289","5372.4"
"782613000","2080600","3289","5379.5"
"783693000","2080600","3289","5386.6"
"784773000","2080600","3289","5393.6"
"786108000","2068500","3289","5403.5"
"787187000","2068500","3289","5410.6"
"788272000","2068500","3289","5417.6"
"789352000","2068500","3289","5424.7"
"790431000","2068500","3289","5433.2"
"791765000","2068500","3289","5441.6"
"792845000","2068500","3290","5448.7"
"793924000","2025100","3290","5455.7"
"795004000","2025100","3290","5464.2"
"796083000","2025100","3289","5471.3"
"797418000","2025100","3290","5479.7"
"798503000","2025100","3289","5488.2"
"799583000","2025100","3289","5495.3"
"800662000","2025100","3289","5502.3"
"801741000","2080200","3289","5509.4"
"803075000","2080200","3288","5519.3"
"804154000","2080200","3288","5526.3"
"805233000","2080200","3288","5533.4"
"806313000","2080200","3289","5540.5"
"807392000","2080200","3289","5548.9"
"808738000","2080200","3289","5557.4"
"809816000","2066300","3289","5564.5"
"810895000","2066300","3289","5571.5"
"811974000","2066300","3289","5580.0"
"813053000","2066300","3289","5587.1"
"814387000","2066300","3289","5595.5"
"815466000","2066300","3289","5604.0"
"816545000","2066300","3289","5611.1"
"817624000","2082600","3289","5618.1"
"818708000","2082600","3289","5625.2"
"820044000","2082600","3289","5635.1"
"821123000","2082600","3289","5642.1"
"822202000","2082600","3289","5649.2"
"823282000","2082600","3290","5656.2"
"824361000","2082600","3289","5664.7"
"825696000","2067100","3289","5673.2"
"826775000","2067100","3290","5680.2"
"827860000","2067100","3290","5687.3"
"828939000","2067100","3289","5695.8"
"830018000","2067100","3289","5702.8"
"831353000","2067100","3290","5711.3"
"832432000","2067100","3290","5719.8"
"833512000","2080400","3289","5726.8"
