Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"487626000","2134600","3292","3450.0"
"488705000","2134600","3291","3457.0"
"489786000","2134600","3292","3464.1"
"490867000","2134600","3292","3472.6"
"492202000","2134600","3292","3481.0"
"493282000","2120900","3292","3489.5"
"494367000","2120900","3292","3496.6"
"495447000","2120900","3292","3503.6"
"496526000","2120900","3291","3512.1"
"497861000","2120900","3291","3520.6"
"498942000","2120900","3292","3529.1"
"500022000","2120900","3292","3536.1"
"501102000","2079200","3292","3543.2"
"502183000","2079200","3292","3551.6"
"503517000","2079200","3292","3560.1"
"504602000","2079200","3292","3568.6"
"505681000","2079200","3292","3575.7"
"506762000","2079200","3293","3582.7"
"507842000","2079200","3292","3591.2"
"509182000","2118500","3293","3599.7"
"510262000","2118500","3292","3608.1"
"511342000","2118500","3292","3615.2"
"512421000","2118500","3293","3622.3"
"513502000","2118500","3293","3630.7"
"514843000","2118500","3293","3639.2"
"515923000","2118500","3293","3647.7"
"517002000","2134300","3293","3654.7"
"518083000","2134300","3294","3663.2"
"519162000","2134300","3293","3670.3"
"520498000","2134300","3293","3680.2"
"521577000","2134300","3293","3687.2"
"522656000","2134300","3292","3694.3"
"523735000","2134300","3293","3702.8"
"524821000","2134800","3293","3709.8"
"526156000","2134800","3293","3718.3"
"527236000","2134800","3293","3726.8"
"528316000","2134800","3293","3733.8"
"529395000","2134800","3294","3740.9"
"530476000","2134800","3293","3749.4"
"531810000","2134800","3294","3757.8"
"532889000","2121600","3293","3766.3"
"533969000","2121600","3293","3773.4"
"535054000","2121600","3294","3781.8"
"536134000","2121600","3293","3788.9"
"537469000","2121600","3293","3798.8"
"538549000","2121600","3293","3805.8"
"539629000","2121600","3293","3812.9"
"540709000","2134500","3293","3821.4"
"541790000","2134500","3293","3828.4"
"543125000","2134500","3293","3836.9"
"544209000","2134500","3293","3845.4"
"545289000","2134500","3293","3852.4"
"546369000","2134500","3293","3860.9"
"547448000","2134500","3293","3868.0"
"548783000","2066700","3293","3876.4"
"549863000","2066700","3292","3884.9"
"550947000","2066700","3292","3892.0"
"552026000","2066700","3293","3900.5"
"553105000","2066700","3292","3907.5"
"554444000","2066700","3293","3917.4"
"555524000","2066700","3292","3924.5"
"556603000","2134300","3292","3931.5"
"557683000","2134300","3292","3940.0"
"558764000","2134300","3292","3947.1"
"560098000","2134300","3292","3955.5"
"561177000","2134300","3292","3964.0"
"562257000","2134300","3292","3971.1"
"563337000","2134300","3292","3978.1"
"564423000","2134500","3292","3986.6"
"565758000","2134500","3291","3996.5"
"566838000","2134500","3291","4003.6"
"567918000","2134500","3292","4010.6"
"568997000","2134500","3291","4019.1"
"570077000","2134500","3290","4026.1"
"571413000","2134500","3291","4036.0"
"572492000","2121400","3290","4043.1"
"573571000","2121400","3290","4050.2"
"574656000","2121400","3290","4058.6"
"575735000","2121400","3290","4065.7"
"577071000","2121400","3290","4074.2"
"578151000","2121400","3290","4082.6"
"579230000","2121400","3290","4089.7"
"580309000","2135200","3290","4098.2"
"581389000","2135200","3290","4105.2"
"582724000","2135200","3290","4115.1"
"583804000","2135200","3290","4122.2"
"584889000","2135200","3290","4129.2"
"585968000","2135200","3289","4137.7"
"587047000","2135200","3289","4144.8"
"588383000","2120000","3289","4154.7"
"589463000","2120000","3289","4161.7"
"590542000","2120000","3289","4168.8"
"591623000","2120000","3289","4177.3"
"592707000","2120000","3289","4184.3"
"594042000","2120000","3289","4194.2"
"595127000","2120000","3289","4201.3"
