Time (ns),Current (nA),Voltage (mV),Energy (uJ)
"560188000","2024700","3289","3836.0"
"561268000","2024700","3289","3843.1"
"562348000","2024700","3289","3850.2"
"563428000","2024700","3289","3858.6"
"564513000","2079200","3289","3865.7"
"565848000","2079200","3289","3874.2"
"566927000","2079200","3289","3881.2"
"568007000","2079200","3289","3889.7"
"569087000","2079200","3289","3896.8"
"570166000","2079200","3288","3903.8"
"571500000","2079200","3288","3912.3"
"572580000","2068500","3289","3920.8"
"573660000","2068500","3288","3927.8"
"574744000","2068500","3288","3934.9"
"575824000","2068500","3288","3941.9"
"577159000","2068500","3288","3951.8"
"578238000","2068500","3288","3958.9"
"579318000","2068500","3288","3965.9"
"580397000","2025100","3288","3973.0"
"581478000","2025100","3288","3980.1"
"582813000","2025100","3289","3989.9"
"583892000","2025100","3289","3997.0"
"584978000","2025100","3288","4004.1"
"586058000","2025100","3288","4011.1"
"587142000","2025100","3289","4019.6"
"588476000","2065300","3289","4028.1"
"589555000","2065300","3288","4035.1"
"590635000","2065300","3289","4042.2"
"591715000","2065300","3289","4049.2"
"592796000","2065300","3289","4057.7"
"594131000","2065300","3288","4066.2"
"595217000","2065300","3289","4073.2"
"596296000","2024200","3289","4080.3"
"597375000","2024200","3289","4088.8"
"598456000","2024200","3289","4095.8"
"599790000","2024200","3289","4104.3"
"600870000","2024200","3289","4111.4"
"601951000","2024200","3289","4118.4"
"603030000","2024200","3289","4126.9"
"604109000","2081100","3289","4134.0"
"605450000","2081100","3289","4142.4"
"606529000","2081100","3289","4149.5"
"607608000","2081100","3289","4158.0"
"608688000","2081100","3289","4165.0"
"609768000","2081100","3289","4172.1"
"611103000","2081100","3290","4180.5"
"612182000","2066800","3290","4189.0"
"613263000","2066800","3289","4196.1"
"614348000","2066800","3289","4203.1"
"615427000","2066800","3289","4210.2"
"616763000","2066800","3290","4220.1"
"617843000","2066800","3289","4227.1"
"618922000","2066800","3289","4234.2"
"620002000","2024200","3289","4241.3"
"621082000","2024200","3289","4248.3"
"622416000","2024200","3290","4258.2"
"623495000","2024200","3289","4265.3"
"624580000","2024200","3289","4272.3"
"625660000","2024200","3290","4279.4"
"626740000","2024200","3290","4286.4"
"628075000","2067000","3290","4296.3"
"629160000","2067000","3289","4303.4"
"630239000","2067000","3290","4310.4"
"631320000","2067000","3290","4317.5"
"632399000","2067000","3290","4326.0"
"633733000","2067000","3290","4334.4"
"634819000","2067000","3290","4341.5"
"635899000","2023100","3290","4348.6"
"636978000","2023100","3290","4357.0"
"638058000","2023100","3290","4364.1"
"639393000","2023100","3289","4372.6"
"640472000","2023100","3289","4379.6"
"641551000","2023100","3290","4388.1"
"642631000","2023100","3289","4395.2"
"643711000","2081200","3289","4402.2"
"645052000","2081200","3289","4410.7"
"646132000","2081200","3290","4417.7"
"647212000","2081200","3290","4426.2"
"648292000","2081200","3289","4433.3"
"649370000","2081200","3289","4440.3"
"650705000","2081200","3289","4448.8"
"651784000","2067100","3289","4457.3"
"652863000","2067100","3289","4464.3"
"653943000","2067100","3288","4471.4"
"655028000","2067100","3289","4478.4"
"656364000","2067100","3289","4488.3"
"657444000","2067100","3289","4495.4"
"658524000","2067100","3288","4502.5"
"659603000","2024200","3289","4509.5"
"660682000","2024200","3289","4516.6"
"662017000","2024200","3289","4526.5"
"663096000","2024200","3288","4533.5"
"664175000","2024200","3288","4540.6"
"665260000","2024200","3289","4547.6"
"666340000","2024200","3288","4556.1"
"667675000","2067300","3288","4564.6"
"668754000","2067300","3288","4571.6"
"669833000","2067300","3288","4578.7"
"670917000","2067300","3288","4585.7"
"671997000","2067300","3288","4594.2"
"673333000","2067300","3288","4602.7"
"674418000","2067300","3288","4609.8"
"675497000","2023600","3289","4616.8"
"676577000","2023600","3289","4625.3"
"677658000","2023600","3289","4632.3"
"678992000","2023600","3288","4640.8"
"680072000","2023600","3288","4647.9"
"681151000","2023600","3289","4656.4"
"682230000","2023600","3288","4663.4"
"683310000","2081100","3288","4670.5"
"684651000","2081100","3288","4678.9"
"685731000","2081100","3288","4687.4"
"686812000","2081100","3288","4694.5"
"687891000","2081100","3288","4701.5"
"688971000","2081100","3288","4708.6"
"690305000","2081100","3288","4717.1"
"691385000","2066500","3289","4725.5"
"692465000","2066500","3288","4732.6"
"693545000","2066500","3288","4739.6"
"694630000","2066500","3289","4746.7"
"695965000","2066500","3289","4756.6"
"697046000","2066500","3289","4763.7"
"698125000","2066500","3288","4770.7"
"699205000","2024100","3289","4777.8"
"700285000","2024100","3289","4784.8"
"701621000","2024100","3289","4794.7"
"702700000","2024100","3288","4801.8"
"703779000","2024100","3288","4808.8"
"704864000","2024100","3288","4815.9"
"705944000","2024100","3289","4824.4"
"707279000","2066800","3288","4832.8"
"708359000","2066800","3289","4839.9"
"709439000","2066800","3289","4846.9"
"710520000","2066800","3290","4854.0"
"711600000","2066800","3290","4862.5"
"712940000","2066800","3289","4871.0"
"714020000","2066800","3290","4878.0"
"715106000","2022200","3290","4885.1"
"716186000","2022200","3290","4893.5"
"717266000","2022200","3290","4900.6"
"718600000","2022200","3290","4909.1"
"719681000","2022200","3290","4916.1"
"720761000","2022200","3290","4924.6"
"721840000","2022200","3290","4931.7"
"722918000","2081200","3289","4938.7"
"724253000","2081200","3290","4947.2"
"725339000","2081200","3290","4955.7"
"726419000","2081200","3290","4962.7"
"727498000","2081200","3289","4969.8"
"728578000","2081200","3290","4976.8"
"729913000","2081200","3290","4985.3"
"730993000","2066700","3290","4993.8"
"732073000","2066700","3289","5000.8"
"733153000","2066700","3290","5007.9"
"734233000","2066700","3289","5015.0"
"735573000","2066700","3290","5024.8"
"736653000","2066700","3290","5031.9"
"737733000","2066700","3290","5039.0"
"738813000","2024100","3290","5046.0"
"739893000","2024100","3290","5053.1"
"741228000","2024100","3290","5063.0"
"742308000","2024100","3290","5070.0"
"743388000","2024100","3290","5077.1"
"744473000","2024100","3290","5084.1"
"745553000","2024100","3290","5092.6"
"746888000","2066500","3290","5101.1"
"747966000","2066500","3289","5108.1"
"749046000","2066500","3290","5115.2"
"750125000","2066500","3290","5122.3"
"751206000","2066500","3290","5130.7"
"752541000","2066500","3290","5139.2"
"753621000","2066500","3290","5146.3"
"754712000","2023100","3291","5153.3"
"755792000","2023100","3291","5161.8"
"756872000","2023100","3291","5168.9"
"758205000","2023100","3290","5177.3"
"759285000","2023100","3290","5184.4"
"760364000","2023100","3290","5192.9"
"761443000","2023100","3290","5199.9"
"762523000","2081600","3290","5207.0"
"763858000","2081600","3290","5215.4"
"764943000","2081600","3290","5223.9"
"766022000","2081600","3290","5231.0"
"767101000","2081600","3289","5238.0"
"768181000","2081600","3289","5245.1"
"769517000","2081600","3290","5255.0"
"770597000","2066700","3289","5262.0"
"771676000","2066700","3289","5269.1"
"772756000","2066700","3289","5276.2"
"773836000","2066700","3289","5283.2"
"775176000","2066700","3289","5293.1"
"776257000","2066700","3289","5300.2"
"777337000","2066700","3289","5307.2"
"778417000","2024200","3289","5314.3"
"779497000","2024200","3289","5321.3"
"780831000","2024200","3289","5331.2"
"781911000","2024200","3289","5338.3"
